frame.number,frame.time_relative,_ws.col.Protocol,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport
"842","129.411163000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"843","129.411167000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"844","129.411244000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"845","129.412315000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"846","129.441355000","ARP",,,,,,,
"847","129.490737000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"848","129.490845000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"849","129.528969000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"850","129.532385000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"851","129.532388000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"852","129.532444000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"853","129.532472000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"854","129.532857000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"855","129.609706000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"856","129.609777000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"857","129.648020000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"858","129.650256000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"859","129.650324000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"860","129.997894000","SSDP","17","192.168.68.126","239.255.255.250",,,"53529","1900"
"861","129.998197000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"862","129.998465000","MDNS","17","192.168.68.126","224.0.0.251",,,"65494","5353"
"863","130.086096000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"864","130.086154000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"865","130.125638000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"866","130.670836000","ARP",,,,,,,
"867","131.696496000","UDP","17","192.168.68.105","192.168.68.255",,,"889","889"
"868","131.899561000","ARP",,,,,,,
"869","132.002164000","SSDP","17","192.168.68.128","239.255.255.250",,,"63013","1900"
"870","132.513874000","UDP","17","192.168.68.122","192.168.68.255",,,"57621","57621"
"871","132.923917000","ARP",,,,,,,
"872","133.026371000","SSDP","17","192.168.68.128","239.255.255.250",,,"63013","1900"
"873","133.129553000","ARP",,,,,,,
"874","133.947875000","ARP",,,,,,,
"875","134.050128000","SSDP","17","192.168.68.128","239.255.255.250",,,"63013","1900"
"876","134.357199000","ARP",,,,,,,
"877","134.971765000","SSDP","17","192.168.68.128","239.255.255.250",,,"63013","1900"
"878","135.278869000","ARP",,,,,,,
"879","135.483425000","ARP",,,,,,,
"880","136.302628000","ARP",,,,,,,
"881","136.507798000","ARP",,,,,,,
"882","136.712365000","ARP",,,,,,,
"883","137.531483000","ARP",,,,,,,
"884","137.736335000","ARP",,,,,,,
"885","137.941544000","ARP",,,,,,,
"886","138.760403000","ARP",,,,,,,
"887","139.169920000","ARP",,,,,,,
"888","140.000281000","SSDP","17","192.168.68.126","239.255.255.250",,,"53529","1900"
"889","140.000311000","MDNS","17","192.168.68.126","224.0.0.251",,,"65494","5353"
"890","140.000653000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"891","140.043662000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"892","140.043789000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"893","140.078416000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"894","140.399027000","ARP",,,,,,,
"895","140.399032000","SSDP","17","192.168.68.122","239.255.255.250",,,"50629","1900"
"896","142.838867000","DNS","17","192.168.68.126","71.10.216.1",,,"64512","53"
"897","142.840735000","TCP","6","192.168.68.126","52.43.78.81","49501","443",,
"898","142.932627000","DNS","17","71.10.216.1","192.168.68.126",,,"53","64512"
"899","143.014769000","TCP","6","192.168.68.126","44.238.255.220","49502","443",,
"900","143.083409000","TCP","6","52.43.78.81","192.168.68.126","443","49501",,
"901","143.083542000","TCP","6","192.168.68.126","52.43.78.81","49501","443",,
"902","143.084155000","TLSv1","6","192.168.68.126","52.43.78.81","49501","443",,
"903","143.261648000","TCP","6","44.238.255.220","192.168.68.126","443","49502",,
"904","143.261651000","TCP","6","52.43.78.81","192.168.68.126","443","49501",,
"905","143.261652000","TLSv1.2","6","52.43.78.81","192.168.68.126","443","49501",,
"906","143.261653000","TLSv1.2","6","52.43.78.81","192.168.68.126","443","49501",,
"907","143.261654000","TLSv1.2","6","52.43.78.81","192.168.68.126","443","49501",,
"908","143.261713000","TCP","6","192.168.68.126","44.238.255.220","49502","443",,
"909","143.261735000","TCP","6","192.168.68.126","52.43.78.81","49501","443",,
"910","143.261739000","TCP","6","192.168.68.126","52.43.78.81","49501","443",,
"911","143.270191000","TLSv1.2","6","192.168.68.126","52.43.78.81","49501","443",,
"912","143.414404000","TLSv1.2","6","52.43.78.81","192.168.68.126","443","49501",,
"913","143.414486000","TCP","6","192.168.68.126","52.43.78.81","49501","443",,
"914","143.415743000","TLSv1.2","6","192.168.68.126","52.43.78.81","49501","443",,
"915","143.594962000","TLSv1.2","6","52.43.78.81","192.168.68.126","443","49501",,
"916","143.595038000","TCP","6","192.168.68.126","52.43.78.81","49501","443",,
"917","143.599796000","DNS","17","192.168.68.126","71.10.216.1",,,"63981","53"
"918","143.633678000","DNS","17","71.10.216.1","192.168.68.126",,,"53","63981"
"919","143.636372000","DNS","17","192.168.68.126","71.10.216.1",,,"61137","53"
"920","143.636518000","DNS","17","192.168.68.126","71.10.216.1",,,"51001","53"
"921","143.638701000","DNS","17","192.168.68.126","71.10.216.1",,,"59264","53"
"922","143.640447000","DNS","17","192.168.68.126","71.10.216.1",,,"60255","53"
"923","143.774743000","DNS","17","71.10.216.1","192.168.68.126",,,"53","59264"
"924","143.774746000","DNS","17","71.10.216.1","192.168.68.126",,,"53","51001"
"925","143.774747000","DNS","17","71.10.216.1","192.168.68.126",,,"53","61137"
"926","143.774748000","DNS","17","71.10.216.1","192.168.68.126",,,"53","60255"
"927","144.496578000","UDP","17","192.168.68.105","192.168.68.255",,,"889","889"
"928","144.904365000","ARP",,,,,,,
"929","145.109587000","ARP",,,,,,,
"930","145.314189000","ARP",,,,,,,
"931","145.446255000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"932","145.489372000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"933","145.489381000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"934","145.489566000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"935","145.490506000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"936","145.815413000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"937","145.860674000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"938","145.860732000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"939","145.874403000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"940","145.874407000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"941","145.874471000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"942","145.874491000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"943","145.874913000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"944","145.953182000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"945","145.953450000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"946","145.989043000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"947","145.989056000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"948","145.989252000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"949","146.543076000","ARP",,,,,,,
"950","147.771631000","ARP",,,,,,,
"951","147.980777000","ARP",,,,,,,
"952","147.980891000","ARP",,,,,,,
"953","148.898032000","ARP",,,,,,,
"954","149.922394000","ARP",,,,,,,
"955","149.997952000","SSDP","17","192.168.68.126","239.255.255.250",,,"53529","1900"
"956","149.998422000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"957","149.998491000","MDNS","17","192.168.68.126","224.0.0.251",,,"65494","5353"
"958","150.081893000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"959","150.082034000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"960","150.119096000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"961","150.126400000","ARP",,,,,,,
"962","150.946065000","ARP",,,,,,,
"963","151.355912000","ARP",,,,,,,
"964","152.585517000","ARP",,,,,,,
"965","153.609380000","ARP",,,,,,,
"966","153.813364000","ARP",,,,,,,
"967","154.634334000","ARP",,,,,,,
"968","155.042088000","ARP",,,,,,,
"969","155.963956000","ARP",,,,,,,
"970","156.024376000","DNS","17","192.168.68.126","71.10.216.1",,,"53336","53"
"971","156.025041000","TCP","6","192.168.68.126","52.114.133.60","49504","443",,
"972","156.066648000","DNS","17","71.10.216.1","192.168.68.126",,,"53","53336"
"973","156.070814000","TCP","6","52.114.133.60","192.168.68.126","443","49504",,
"974","156.070878000","TCP","6","192.168.68.126","52.114.133.60","49504","443",,
"975","156.071199000","TLSv1","6","192.168.68.126","52.114.133.60","49504","443",,
"976","156.113919000","TCP","6","52.114.133.60","192.168.68.126","443","49504",,
"977","156.117812000","TCP","6","52.114.133.60","192.168.68.126","443","49504",,
"978","156.117817000","TCP","6","52.114.133.60","192.168.68.126","443","49504",,
"979","156.117818000","TCP","6","52.114.133.60","192.168.68.126","443","49504",,
"980","156.117819000","TCP","6","52.114.133.60","192.168.68.126","443","49504",,
"981","156.117820000","TLSv1.2","6","52.114.133.60","192.168.68.126","443","49504",,
"982","156.117981000","TCP","6","192.168.68.126","52.114.133.60","49504","443",,
"983","156.117982000","TCP","6","192.168.68.126","52.114.133.60","49504","443",,
"984","156.117982000","TCP","6","192.168.68.126","52.114.133.60","49504","443",,
"985","156.118095000","TCP","6","192.168.68.126","52.114.133.60","49504","443",,
"986","156.127490000","TLSv1.2","6","192.168.68.126","52.114.133.60","49504","443",,
"987","156.168509000","ARP",,,,,,,
"988","156.213271000","TCP","6","52.114.133.60","192.168.68.126","443","49504",,
"989","156.229437000","TLSv1.2","6","52.114.133.60","192.168.68.126","443","49504",,
"990","156.229566000","TCP","6","192.168.68.126","52.114.133.60","49504","443",,
"991","156.230535000","TLSv1.2","6","192.168.68.126","52.114.133.60","49504","443",,
"992","156.315274000","TLSv1.2","6","52.114.133.60","192.168.68.126","443","49504",,
"993","156.315410000","TCP","6","192.168.68.126","52.114.133.60","49504","443",,
"994","156.316234000","TLSv1.2","6","192.168.68.126","52.114.133.60","49504","443",,
"995","156.368490000","TCP","6","52.114.133.60","192.168.68.126","443","49504",,
"996","156.368494000","TLSv1.2","6","52.114.133.60","192.168.68.126","443","49504",,
"997","156.368609000","TCP","6","192.168.68.126","52.114.133.60","49504","443",,
"998","156.988161000","ARP",,,,,,,
"999","157.090968000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"1000","157.090971000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"1001","157.093619000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"1002","157.094244000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"1003","157.096011000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"1004","157.097812000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"1005","157.098275000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"1006","157.100226000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"1007","157.100694000","SSDP","17","192.168.68.1","239.255.255.250",,,"49501","1900"
"1008","157.193731000","NBNS","17","192.168.68.105","192.168.68.255",,,"137","137"
"1009","157.193738000","MDNS","17","192.168.68.105","224.0.0.251",,,"5353","5353"
"1010","157.193739000","MDNS",,,,,,"5353","5353"
"1011","157.194217000","MDNS","17","192.168.68.105","224.0.0.251",,,"5353","5353"
"1012","157.194453000","MDNS",,,,,,"5353","5353"
"1013","157.296889000","UDP","17","192.168.68.105","192.168.68.255",,,"889","889"
"1014","157.397441000","ARP",,,,,,,
"1015","157.500319000","MDNS","17","192.168.68.113","224.0.0.251",,,"5353","5353"
"1016","157.500324000","MDNS","17","192.168.68.105","224.0.0.251",,,"5353","5353"
"1017","157.500325000","MDNS",,,,,,"5353","5353"
"1018","157.500326000","MDNS","17","192.168.68.105","224.0.0.251",,,"5353","5353"
"1019","157.500518000","MDNS",,,,,,"5353","5353"
"1020","157.709602000","ARP",,,,,,,
"1021","158.421417000","ARP",,,,,,,
"1022","158.531222000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"1023","158.578869000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"1024","158.578873000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"1025","158.578985000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"1026","158.579465000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"1027","158.656480000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"1028","158.656579000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"1029","158.696626000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"1030","158.698894000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"1031","158.698900000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"1032","158.699000000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"1033","158.699000000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
"1034","158.699836000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"1035","158.729370000","ARP",,,,,,,
"1036","158.775472000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"1037","158.775530000","TLSv1.2","6","192.168.68.126","149.149.44.2","55690","443",,
"1038","158.814494000","TCP","6","149.149.44.2","192.168.68.126","443","55690",,
"1039","158.814499000","TLSv1.2","6","149.149.44.2","192.168.68.126","443","55690",,
"1040","158.814590000","TCP","6","192.168.68.126","149.149.44.2","55690","443",,
