frame.number,frame.time_relative,_ws.col.Protocol,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport
"712","26.190208000","TLSv1.3","6","192.168.68.126","162.159.130.232","55900","443",,
"713","26.190271000","TLSv1.2","6","192.168.68.126","162.159.128.233","55865","443",,
"714","26.199052000","TLSv1.2","6","192.168.68.126","162.159.128.233","55865","443",,
"715","26.202559000","TCP","6","162.159.128.233","192.168.68.126","443","55865",,
"716","26.203440000","TLSv1.2","6","192.168.68.126","162.159.130.234","55608","443",,
"717","26.226074000","TLSv1.2","6","162.159.128.233","192.168.68.126","443","55865",,
"718","26.226077000","TLSv1.2","6","162.159.128.233","192.168.68.126","443","55865",,
"719","26.226077000","TCP","6","162.159.130.232","192.168.68.126","443","55900",,
"720","26.226078000","TCP","6","162.159.130.232","192.168.68.126","443","55900",,
"721","26.226132000","TCP","6","192.168.68.126","162.159.128.233","55865","443",,
"722","26.226133000","TCP","6","192.168.68.126","162.159.128.233","55865","443",,
"723","26.227232000","DNS","17","71.10.216.1","192.168.68.126",,,"53","59072"
"724","26.228279000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"725","26.229471000","TLSv1.2","6","192.168.68.126","35.173.87.46","55894","443",,
"726","26.229632000","TLSv1.2","6","192.168.68.126","35.173.87.46","55894","443",,
"727","26.233192000","TCP","6","162.159.128.233","192.168.68.126","443","55865",,
"728","26.238501000","TLSv1.2","6","162.159.128.233","192.168.68.126","443","55865",,
"729","26.238504000","TLSv1.2","6","162.159.128.233","192.168.68.126","443","55865",,
"730","26.238563000","TCP","6","192.168.68.126","162.159.128.233","55865","443",,
"731","26.238602000","TCP","6","192.168.68.126","162.159.128.233","55865","443",,
"732","26.248016000","TLSv1.2","6","162.159.128.233","192.168.68.126","443","55865",,
"733","26.248019000","TLSv1.2","6","162.159.128.233","192.168.68.126","443","55865",,
"734","26.248069000","TCP","6","192.168.68.126","162.159.128.233","55865","443",,
"735","26.248069000","TCP","6","192.168.68.126","162.159.128.233","55865","443",,
"736","26.256417000","TLSv1.2","6","162.159.130.234","192.168.68.126","443","55608",,
"737","26.256486000","TCP","6","192.168.68.126","162.159.130.234","55608","443",,
"738","26.260837000","TCP","6","162.159.129.233","192.168.68.126","443","55908",,
"739","26.260927000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"740","26.261126000","TLSv1","6","192.168.68.126","162.159.129.233","55908","443",,
"741","26.262013000","TLSv1.2","6","192.168.68.126","35.173.87.46","55901","443",,
"742","26.262172000","TLSv1.2","6","192.168.68.126","35.173.87.46","55901","443",,
"743","26.273524000","TCP","6","35.173.87.46","192.168.68.126","443","55894",,
"744","26.277836000","TLSv1.2","6","35.173.87.46","192.168.68.126","443","55894",,
"745","26.277884000","TCP","6","192.168.68.126","35.173.87.46","55894","443",,
"746","26.291843000","TCP","6","162.159.129.233","192.168.68.126","443","55908",,
"747","26.291847000","TCP","6","162.159.129.233","192.168.68.126","443","55908",,
"748","26.291848000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"749","26.291979000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"750","26.307468000","TCP","6","35.173.87.46","192.168.68.126","443","55901",,
"751","26.310717000","TCP","6","35.173.87.46","192.168.68.126","443","55901",,
"752","26.310719000","TLSv1.2","6","35.173.87.46","192.168.68.126","443","55901",,
"753","26.310762000","TCP","6","192.168.68.126","35.173.87.46","55901","443",,
"754","26.315731000","TLSv1.3","6","192.168.68.126","162.159.129.233","55908","443",,
"755","26.315856000","TLSv1.3","6","192.168.68.126","162.159.129.233","55908","443",,
"756","26.316023000","TLSv1.3","6","192.168.68.126","162.159.129.233","55908","443",,
"757","26.316088000","TLSv1.3","6","192.168.68.126","162.159.129.233","55908","443",,
"758","26.316136000","TLSv1.3","6","192.168.68.126","162.159.129.233","55908","443",,
"759","26.345975000","TLSv1.3","6","162.159.130.232","192.168.68.126","443","55900",,
"760","26.346137000","TCP","6","192.168.68.126","162.159.130.232","55900","443",,
"761","26.353636000","TCP","6","162.159.129.233","192.168.68.126","443","55908",,
"762","26.353640000","TCP","6","162.159.129.233","192.168.68.126","443","55908",,
"763","26.353641000","TCP","6","162.159.129.233","192.168.68.126","443","55908",,
"764","26.353642000","TCP","6","162.159.129.233","192.168.68.126","443","55908",,
"765","26.353643000","TCP","6","162.159.129.233","192.168.68.126","443","55908",,
"766","26.354242000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"767","26.354370000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"768","26.354624000","TLSv1.3","6","192.168.68.126","162.159.129.233","55908","443",,
"769","26.366445000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"770","26.366450000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"771","26.366459000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"772","26.366460000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"773","26.366461000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"774","26.366462000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"775","26.366463000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"776","26.366464000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"777","26.366465000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"778","26.366467000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"779","26.366579000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"780","26.366580000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"781","26.366641000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"782","26.366641000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"783","26.366641000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"784","26.366759000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"785","26.366994000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"786","26.366998000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"787","26.366999000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"788","26.367064000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"789","26.367064000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"790","26.367438000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"791","26.385039000","TCP","6","162.159.129.233","192.168.68.126","443","55908",,
"792","26.392155000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"793","26.392159000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"794","26.392161000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"795","26.392162000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"796","26.392163000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"797","26.392265000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"798","26.392266000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"799","26.392267000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"800","26.392267000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"801","26.392268000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"802","26.392351000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"803","26.467603000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"804","26.467607000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"805","26.467608000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"806","26.467609000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"807","26.467611000","TLSv1.3","6","162.159.129.233","192.168.68.126","443","55908",,
"808","26.467706000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"809","26.467706000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"810","26.467706000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"811","26.467706000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"812","26.467807000","TCP","6","192.168.68.126","162.159.129.233","55908","443",,
"813","26.672138000","ARP",,,,,,,
"814","26.697161000","TLSv1.2","6","192.168.68.126","34.203.91.157","55592","443",,
"815","26.707713000","TLSv1.3","6","162.159.130.232","192.168.68.126","443","55900",,
"816","26.707717000","TLSv1.3","6","162.159.130.232","192.168.68.126","443","55900",,
"817","26.707718000","TLSv1.3","6","162.159.130.232","192.168.68.126","443","55900",,
"818","26.707719000","TLSv1.3","6","162.159.130.232","192.168.68.126","443","55900",,
"819","26.707720000","TLSv1.3","6","162.159.130.232","192.168.68.126","443","55900",,
"820","26.707794000","TCP","6","192.168.68.126","162.159.130.232","55900","443",,
"821","26.707795000","TCP","6","192.168.68.126","162.159.130.232","55900","443",,
"822","26.707795000","TCP","6","192.168.68.126","162.159.130.232","55900","443",,
"823","26.707825000","TCP","6","192.168.68.126","162.159.130.232","55900","443",,
"824","26.707826000","TCP","6","192.168.68.126","162.159.130.232","55900","443",,
"825","26.707843000","TCP","6","192.168.68.126","162.159.130.232","55900","443",,
"826","26.751903000","TCP","6","34.203.91.157","192.168.68.126","443","55592",,
"827","26.751905000","TLSv1.2","6","34.203.91.157","192.168.68.126","443","55592",,
"828","26.751965000","TCP","6","192.168.68.126","34.203.91.157","55592","443",,
"829","26.876909000","ARP",,,,,,,
"830","27.186455000","TLSv1.2","6","162.159.130.234","192.168.68.126","443","55608",,
"831","27.186529000","TCP","6","192.168.68.126","162.159.130.234","55608","443",,
"832","27.202470000","TLSv1.2","6","162.159.130.234","192.168.68.126","443","55608",,
"833","27.202545000","TCP","6","192.168.68.126","162.159.130.234","55608","443",,
"834","27.246522000","TLSv1.2","6","162.159.130.234","192.168.68.126","443","55608",,
"835","27.246640000","TCP","6","192.168.68.126","162.159.130.234","55608","443",,
"836","27.286958000","UDP","17","192.168.68.130","192.168.68.255",,,"51634","6646"
"837","27.696692000","ARP",,,,,,,
"838","27.697696000","TLSv1.2","6","162.159.130.234","192.168.68.126","443","55608",,
"839","27.697865000","TCP","6","192.168.68.126","162.159.130.234","55608","443",,
"840","27.738355000","TLSv1.2","6","162.159.130.234","192.168.68.126","443","55608",,
"841","27.738444000","TCP","6","192.168.68.126","162.159.130.234","55608","443",,
"842","27.879118000","TLSv1.2","6","162.159.130.234","192.168.68.126","443","55608",,
"843","27.879194000","TCP","6","192.168.68.126","162.159.130.234","55608","443",,
"844","28.086731000","TLSv1.2","6","192.168.68.126","34.203.91.157","55602","443",,
"845","28.134876000","TLSv1.2","6","34.203.91.157","192.168.68.126","443","55602",,
"846","28.134953000","TCP","6","192.168.68.126","34.203.91.157","55602","443",,
"847","28.208150000","ARP",,,,,,,
"848","28.826869000","TLSv1.2","6","34.203.91.157","192.168.68.126","443","55583",,
"849","28.826946000","TCP","6","192.168.68.126","34.203.91.157","55583","443",,
"850","29.132025000","UDP","17","192.168.68.105","192.168.68.255",,,"889","889"
"851","29.182011000","TLSv1.2","6","192.168.68.126","162.159.128.233","55865","443",,
"852","29.182037000","TLSv1.2","6","192.168.68.126","162.159.128.233","55865","443",,
"853","29.218052000","TCP","6","162.159.128.233","192.168.68.126","443","55865",,
"854","29.254299000","TLSv1.2","6","162.159.128.233","192.168.68.126","443","55865",,
"855","29.254305000","TLSv1.2","6","162.159.128.233","192.168.68.126","443","55865",,
"856","29.254402000","TCP","6","192.168.68.126","162.159.128.233","55865","443",,
"857","29.254402000","TCP","6","192.168.68.126","162.159.128.233","55865","443",,
"858","29.263947000","TLSv1.2","6","162.159.130.234","192.168.68.126","443","55608",,
"859","29.264038000","TCP","6","192.168.68.126","162.159.130.234","55608","443",,
"860","29.272038000","TLSv1.2","6","192.168.68.126","162.159.128.233","55865","443",,
"861","29.272072000","TLSv1.2","6","192.168.68.126","162.159.128.233","55865","443",,
"862","29.312100000","TCP","6","162.159.128.233","192.168.68.126","443","55865",,
"863","29.322419000","TLSv1.2","6","162.159.128.233","192.168.68.126","443","55865",,
"864","29.322500000","TCP","6","192.168.68.126","162.159.128.233","55865","443",,
"865","29.436944000","ARP",,,,,,,
"866","30.359062000","ARP",,,,,,,
"867","31.182324000","TLSv1.2","6","162.159.130.234","192.168.68.126","443","55608",,
"868","31.182404000","TCP","6","192.168.68.126","162.159.130.234","55608","443",,
"869","31.382617000","ARP",,,,,,,
"870","31.690519000","ARP",,,,,,,
"871","31.690522000","ARP",,,,,,,
"872","31.690522000","ARP",,,,,,,
"873","31.690565000","ARP",,,,,,,
"874","31.793380000","ARP",,,,,,,
"875","31.793385000","ARP",,,,,,,
"876","31.793386000","ARP",,,,,,,
"877","31.793387000","ARP",,,,,,,
"878","31.793388000","ARP",,,,,,,
"879","31.895495000","ARP",,,,,,,
"880","31.895500000","ARP",,,,,,,
"881","31.997328000","ARP",,,,,,,
"882","32.714332000","ARP",,,,,,,
"883","32.714336000","ARP",,,,,,,
"884","32.714741000","ARP",,,,,,,
"885","32.714745000","ARP",,,,,,,
"886","32.714918000","ARP",,,,,,,
"887","32.817001000","ARP",,,,,,,
"888","32.817005000","ARP",,,,,,,
"889","32.817006000","ARP",,,,,,,
"890","32.817007000","ARP",,,,,,,
"891","32.919522000","ARP",,,,,,,
"892","32.919525000","ARP",,,,,,,
"893","32.919526000","ARP",,,,,,,
"894","32.919526000","ARP",,,,,,,
"895","32.919676000","ARP",,,,,,,
"896","33.459279000","DNS","17","192.168.68.126","71.10.216.1",,,"64654","53"
"897","33.501256000","DNS","17","71.10.216.1","192.168.68.126",,,"53","64654"
"898","33.636088000","ARP",,,,,,,
"899","33.636099000","ARP",,,,,,,
"900","33.738684000","ARP",,,,,,,
"901","33.738716000","ARP",,,,,,,
"902","33.738717000","ARP",,,,,,,
"903","33.738718000","ARP",,,,,,,
"904","33.840995000","ARP",,,,,,,
"905","33.841000000","ARP",,,,,,,
"906","33.841001000","ARP",,,,,,,
"907","33.841001000","ARP",,,,,,,
"908","33.943415000","ARP",,,,,,,
"909","33.943419000","ARP",,,,,,,
"910","33.943420000","ARP",,,,,,,
"911","34.017649000","TLSv1.2","6","192.168.68.126","52.114.133.61","55897","443",,
"912","34.051469000","ARP",,,,,,,
"913","34.066671000","TLSv1.2","6","52.114.133.61","192.168.68.126","443","55897",,
"914","34.066727000","TCP","6","192.168.68.126","52.114.133.61","55897","443",,
"915","34.067030000","TLSv1.2","6","192.168.68.126","52.114.133.61","55897","443",,
"916","34.112680000","TLSv1.2","6","52.114.133.61","192.168.68.126","443","55897",,
"917","34.112806000","TCP","6","192.168.68.126","52.114.133.61","55897","443",,
"918","34.354823000","DNS","17","192.168.68.126","71.10.216.1",,,"55376","53"
"919","34.414235000","DNS","17","71.10.216.1","192.168.68.126",,,"53","55376"
"920","34.454757000","MDNS","17","192.168.68.116","224.0.0.251",,,"5353","5353"
"921","34.762445000","NBNS","17","192.168.68.129","192.168.68.255",,,"137","137"
"922","34.762821000","MDNS",,,,,,"5353","5353"
"923","34.763561000","LLMNR","17","192.168.68.129","224.0.0.252",,,"62572","5355"
"924","34.966729000","UDP","17","192.168.68.105","192.168.68.255",,,"57621","57621"
"925","35.173414000","LLMNR","17","192.168.68.129","224.0.0.252",,,"62572","5355"
"926","35.376345000","MDNS","17","192.168.68.116","224.0.0.251",,,"5353","5353"
"927","35.479134000","NBNS","17","192.168.68.129","192.168.68.255",,,"137","137"
"928","35.786443000","MDNS","17","192.168.68.129","224.0.0.251",,,"5353","5353"
"929","35.786446000","MDNS",,,,,,"5353","5353"
"930","36.093841000","TLSv1.2","6","162.159.130.234","192.168.68.126","443","55608",,
"931","36.093923000","TCP","6","192.168.68.126","162.159.130.234","55608","443",,
"932","36.113614000","TLSv1.2","6","192.168.68.126","34.203.91.157","55579","443",,
"933","36.113773000","TLSv1.2","6","192.168.68.126","34.203.91.157","55583","443",,
"934","36.114037000","TLSv1.2","6","192.168.68.126","34.203.91.157","55587","443",,
"935","36.160666000","TLSv1.2","6","34.203.91.157","192.168.68.126","443","55583",,
"936","36.160669000","TLSv1.2","6","34.203.91.157","192.168.68.126","443","55587",,
"937","36.160669000","TLSv1.2","6","34.203.91.157","192.168.68.126","443","55579",,
"938","36.160725000","TCP","6","192.168.68.126","34.203.91.157","55583","443",,
"939","36.160753000","TCP","6","192.168.68.126","34.203.91.157","55587","443",,
"940","36.160754000","TCP","6","192.168.68.126","34.203.91.157","55579","443",,
"941","36.297960000","NBNS","17","192.168.68.129","192.168.68.255",,,"137","137"
"942","36.876833000","TLSv1.2","6","192.168.68.126","34.203.91.157","55592","443",,
"943","36.877020000","TLSv1.2","6","192.168.68.126","34.203.91.157","55602","443",,
"944","36.886148000","TLSv1.2","6","140.82.112.25","192.168.68.126","443","55872",,
"945","36.886204000","TCP","6","192.168.68.126","140.82.112.25","55872","443",,
"946","36.886765000","TLSv1.2","6","192.168.68.126","140.82.112.25","55872","443",,
"947","36.928532000","TCP","6","140.82.112.25","192.168.68.126","443","55872",,
"948","36.928542000","TLSv1.2","6","34.203.91.157","192.168.68.126","443","55592",,
"949","36.928614000","TCP","6","192.168.68.126","34.203.91.157","55592","443",,
"950","36.932821000","TLSv1.2","6","34.203.91.157","192.168.68.126","443","55602",,
"951","36.932882000","TCP","6","192.168.68.126","34.203.91.157","55602","443",,
"952","36.974278000","TLSv1.2","6","140.82.113.26","192.168.68.126","443","55605",,
"953","36.974336000","TCP","6","192.168.68.126","140.82.113.26","55605","443",,
"954","36.975551000","TLSv1.2","6","192.168.68.126","140.82.113.26","55605","443",,
"955","37.021471000","TCP","6","140.82.113.26","192.168.68.126","443","55605",,
"956","37.021475000","TLSv1.2","6","140.82.113.26","192.168.68.126","443","55605",,
"957","37.021476000","TCP","6","140.82.113.26","192.168.68.126","443","55605",,
"958","37.021533000","TCP","6","192.168.68.126","140.82.113.26","55605","443",,
"959","37.021533000","TCP","6","192.168.68.126","140.82.113.26","55605","443",,
"960","37.021716000","TCP","6","192.168.68.126","140.82.113.26","55605","443",,
"961","37.068770000","TCP","6","140.82.113.26","192.168.68.126","443","55605",,
"962","37.087474000","DNS","17","192.168.68.126","71.10.216.1",,,"53035","53"
"963","37.126890000","DNS","17","71.10.216.1","192.168.68.126",,,"53","53035"
"964","37.132305000","TLSv1.2","6","192.168.68.126","35.173.87.46","55894","443",,
"965","37.132452000","TCP","6","192.168.68.126","140.82.114.26","55910","443",,
"966","37.132487000","TCP","6","192.168.68.126","3.225.217.224","55855","80",,
"967","37.132488000","TCP","6","192.168.68.126","3.225.217.224","55857","80",,
"968","37.132517000","TLSv1.2","6","192.168.68.126","35.173.87.46","55894","443",,
"969","37.132735000","DNS","17","192.168.68.126","71.10.216.1",,,"54563","53"
"970","37.132838000","DNS","17","192.168.68.126","71.10.216.1",,,"54563","53"
"971","37.174630000","DNS","17","71.10.216.1","192.168.68.126",,,"53","54563"
"972","37.174634000","DNS","17","71.10.216.1","192.168.68.126",,,"53","54563"
"973","37.175028000","TCP","6","192.168.68.126","3.222.35.82","55911","80",,
"974","37.176479000","TCP","6","140.82.114.26","192.168.68.126","443","55910",,
"975","37.176562000","TCP","6","192.168.68.126","140.82.114.26","55910","443",,
"976","37.176752000","TLSv1","6","192.168.68.126","140.82.114.26","55910","443",,
"977","37.180418000","TCP","6","3.225.217.224","192.168.68.126","80","55855",,
"978","37.180423000","TCP","6","35.173.87.46","192.168.68.126","443","55894",,
"979","37.180424000","TCP","6","3.225.217.224","192.168.68.126","80","55857",,
"980","37.180589000","TCP","6","192.168.68.126","3.225.217.224","55855","80",,
"981","37.180590000","TCP","6","192.168.68.126","3.225.217.224","55857","80",,
"982","37.184583000","TLSv1.2","6","35.173.87.46","192.168.68.126","443","55894",,
"983","37.184693000","TCP","6","192.168.68.126","35.173.87.46","55894","443",,
"984","37.214100000","TCP","6","3.222.35.82","192.168.68.126","80","55911",,
"985","37.214179000","TCP","6","192.168.68.126","3.222.35.82","55911","80",,
"986","37.214331000","HTTP","6","192.168.68.126","3.222.35.82","55911","80",,
"987","37.216214000","TLSv1.2","6","192.168.68.126","35.173.87.46","55894","443",,
"988","37.216479000","TLSv1.2","6","192.168.68.126","35.173.87.46","55894","443",,
"989","37.222682000","TLSv1.3","6","140.82.114.26","192.168.68.126","443","55910",,
"990","37.222685000","TCP","6","140.82.114.26","192.168.68.126","443","55910",,
"991","37.222686000","TLSv1.3","6","140.82.114.26","192.168.68.126","443","55910",,
"992","37.222756000","TCP","6","192.168.68.126","140.82.114.26","55910","443",,
"993","37.222756000","TCP","6","192.168.68.126","140.82.114.26","55910","443",,
"994","37.261546000","TCP","6","3.222.35.82","192.168.68.126","80","55911",,
"995","37.261549000","HTTP","6","3.222.35.82","192.168.68.126","80","55911",,
"996","37.261549000","TCP","6","35.173.87.46","192.168.68.126","443","55894",,
"997","37.261550000","TLSv1.2","6","35.173.87.46","192.168.68.126","443","55894",,
"998","37.261616000","TCP","6","192.168.68.126","3.222.35.82","55911","80",,
"999","37.261665000","TCP","6","192.168.68.126","35.173.87.46","55894","443",,
"1000","37.321209000","TLSv1.3","6","192.168.68.126","140.82.114.26","55910","443",,
"1001","37.363412000","TLSv1.3","6","140.82.114.26","192.168.68.126","443","55910",,
"1002","37.363415000","TLSv1.3","6","140.82.114.26","192.168.68.126","443","55910",,
"1003","37.363483000","TLSv1.3","6","192.168.68.126","140.82.114.26","55910","443",,
"1004","37.363483000","TCP","6","192.168.68.126","140.82.114.26","55910","443",,
"1005","37.428446000","TLSv1.3","6","140.82.114.26","192.168.68.126","443","55910",,
"1006","37.428505000","TCP","6","192.168.68.126","140.82.114.26","55910","443",,
"1007","37.432181000","TLSv1.3","6","192.168.68.126","140.82.114.26","55910","443",,
"1008","37.472130000","TLSv1.3","6","140.82.114.26","192.168.68.126","443","55910",,
"1009","37.472201000","TCP","6","192.168.68.126","140.82.114.26","55910","443",,
"1010","39.165563000","ARP",,,,,,,
"1011","39.640490000","DNS","17","192.168.68.126","71.10.216.1",,,"59426","53"
"1012","39.729493000","DNS","17","71.10.216.1","192.168.68.126",,,"53","59426"
"1013","39.730827000","TCP","6","192.168.68.126","52.114.142.205","55912","443",,
"1014","39.772626000","TCP","6","52.114.142.205","192.168.68.126","443","55912",,
"1015","39.772798000","TCP","6","192.168.68.126","52.114.142.205","55912","443",,
"1016","39.773149000","TLSv1","6","192.168.68.126","52.114.142.205","55912","443",,
"1017","39.774886000","TLSv1.2","6","192.168.68.126","35.173.87.46","55894","443",,
"1018","39.775165000","TLSv1.2","6","192.168.68.126","35.173.87.46","55894","443",,
"1019","39.823313000","TCP","6","52.114.142.205","192.168.68.126","443","55912",,
"1020","39.823317000","TCP","6","52.114.142.205","192.168.68.126","443","55912",,
"1021","39.823318000","TCP","6","52.114.142.205","192.168.68.126","443","55912",,
"1022","39.823318000","TLSv1.2","6","52.114.142.205","192.168.68.126","443","55912",,
"1023","39.823319000","TCP","6","35.173.87.46","192.168.68.126","443","55894",,
"1024","39.823320000","TCP","6","35.173.87.46","192.168.68.126","443","55894",,
"1025","39.823321000","TLSv1.2","6","35.173.87.46","192.168.68.126","443","55894",,
"1026","39.823394000","TCP","6","192.168.68.126","52.114.142.205","55912","443",,
"1027","39.823394000","TCP","6","192.168.68.126","52.114.142.205","55912","443",,
"1028","39.823415000","TCP","6","192.168.68.126","35.173.87.46","55894","443",,
"1029","39.823459000","TCP","6","192.168.68.126","52.114.142.205","55912","443",,
"1030","39.825068000","TLSv1.2","6","192.168.68.126","52.114.142.205","55912","443",,
"1031","39.825241000","TLSv1.2","6","192.168.68.126","52.114.142.205","55912","443",,
"1032","39.825426000","TCP","6","192.168.68.126","52.114.142.205","55912","443",,
"1033","39.825426000","TLSv1.2","6","192.168.68.126","52.114.142.205","55912","443",,
"1034","39.825427000","TLSv1.2","6","192.168.68.126","52.114.142.205","55912","443",,
"1035","39.870659000","TCP","6","52.114.142.205","192.168.68.126","443","55912",,
"1036","39.870662000","TCP","6","52.114.142.205","192.168.68.126","443","55912",,
"1037","39.870663000","TLSv1.2","6","52.114.142.205","192.168.68.126","443","55912",,
"1038","39.870663000","TLSv1.2","6","52.114.142.205","192.168.68.126","443","55912",,
"1039","39.870664000","TLSv1.2","6","52.114.142.205","192.168.68.126","443","55912",,
"1040","39.870747000","TCP","6","192.168.68.126","52.114.142.205","55912","443",,
"1041","39.870747000","TCP","6","192.168.68.126","52.114.142.205","55912","443",,
"1042","39.870747000","TCP","6","192.168.68.126","52.114.142.205","55912","443",,
"1043","39.871050000","TLSv1.2","6","192.168.68.126","52.114.142.205","55912","443",,
"1044","39.911699000","TLSv1.2","6","52.114.142.205","192.168.68.126","443","55912",,
"1045","39.911771000","TCP","6","192.168.68.126","52.114.142.205","55912","443",,
"1046","39.960600000","TCP","6","52.114.142.205","192.168.68.126","443","55912",,
"1047","40.109590000","TLSv1.2","6","162.159.130.234","192.168.68.126","443","55608",,
"1048","40.109645000","TCP","6","192.168.68.126","162.159.130.234","55608","443",,
"1049","40.154184000","TLSv1.2","6","64.225.7.155","192.168.68.126","443","55618",,
"1050","40.154243000","TCP","6","192.168.68.126","64.225.7.155","55618","443",,
"1051","40.154735000","TLSv1.2","6","192.168.68.126","64.225.7.155","55618","443",,
"1052","40.189203000","ARP",,,,,,,
"1053","40.202366000","TCP","6","64.225.7.155","192.168.68.126","443","55618",,
"1054","40.394176000","ARP",,,,,,,
"1055","41.213699000","ARP",,,,,,,
"1056","41.418424000","ARP",,,,,,,
"1057","41.623351000","ARP",,,,,,,
"1058","41.932505000","UDP","17","192.168.68.105","192.168.68.255",,,"889","889"
"1059","42.442488000","ARP",,,,,,,
"1060","42.647641000","ARP",,,,,,,
"1061","42.955135000","ARP",,,,,,,
"1062","43.351647000","TLSv1.2","6","192.168.68.126","52.13.148.70","55620","443",,
"1063","43.453865000","TCP","6","52.13.148.70","192.168.68.126","443","55620",,
"1064","43.453869000","TLSv1.2","6","52.13.148.70","192.168.68.126","443","55620",,
"1065","43.453957000","TCP","6","192.168.68.126","52.13.148.70","55620","443",,
"1066","43.671508000","ARP",,,,,,,
"1067","43.877017000","TLSv1.2","6","52.13.148.70","192.168.68.126","443","55620",,
"1068","43.877090000","TCP","6","192.168.68.126","52.13.148.70","55620","443",,
"1069","43.877939000","TLSv1.2","6","192.168.68.126","52.13.148.70","55620","443",,
"1070","44.023642000","TCP","6","52.13.148.70","192.168.68.126","443","55620",,
"1071","44.182970000","ARP",,,,,,,
"1072","44.714007000","TLSv1.2","6","192.168.68.126","34.203.91.157","55579","443",,
"1073","44.715580000","TLSv1.2","6","192.168.68.126","34.203.91.157","55583","443",,
"1074","44.716468000","TLSv1.2","6","192.168.68.126","34.203.91.157","55587","443",,
"1075","44.717249000","TLSv1.2","6","192.168.68.126","34.203.91.157","55592","443",,
"1076","44.799638000","TCP","6","34.203.91.157","192.168.68.126","443","55579",,
"1077","44.799644000","TCP","6","34.203.91.157","192.168.68.126","443","55592",,
"1078","44.803610000","TCP","6","34.203.91.157","192.168.68.126","443","55583",,
"1079","44.804857000","TCP","6","34.203.91.157","192.168.68.126","443","55587",,
"1080","45.105224000","ARP",,,,,,,
"1081","45.412516000","ARP",,,,,,,
"1082","45.874246000","TLSv1.2","6","192.168.68.126","34.203.91.157","55579","443",,
"1083","45.874338000","TLSv1.2","6","192.168.68.126","34.203.91.157","55583","443",,
"1084","45.874408000","TLSv1.2","6","192.168.68.126","34.203.91.157","55587","443",,
"1085","45.929982000","TCP","6","34.203.91.157","192.168.68.126","443","55579",,
"1086","45.929987000","TLSv1.2","6","34.203.91.157","192.168.68.126","443","55579",,
"1087","45.929988000","TCP","6","34.203.91.157","192.168.68.126","443","55583",,
